category,sub_id,sub_name,title,artist,videoId,url,license,source,length_sec,focus,origin
A 시스템,A3_levelup,레벨업/획득,Paradise Found,Kevin MacLeod,trcowwPXeTk,https://www.youtube.com/watch?v=trcowwPXeTk,CC BY 4.0,https://incompetech.com/,187,2,incompetech
A 시스템,A3_levelup,레벨업/획득,March of the Spoons,Kevin MacLeod,JFxJdBhP5dc,https://www.youtube.com/watch?v=JFxJdBhP5dc,CC BY 4.0,https://incompetech.com/,186,2,incompetech
A 시스템,A3_levelup,레벨업/획득,Se e Tire Damage,Kevin MacLeod,idYLrXeM8DQ,https://www.youtube.com/watch?v=idYLrXeM8DQ,CC BY 4.0,https://incompetech.com/,412,1,incompetech
A 시스템,A4_inn,여관/회복/휴식,Concentration,Kevin MacLeod,7WUI1zQ5O_0,https://www.youtube.com/watch?v=7WUI1zQ5O_0,CC BY 4.0,https://incompetech.com/,1793,5,incompetech
A 시스템,A4_inn,여관/회복/휴식,"Beautiful Japanese Healing Music ""Shizima4",PeriTune,JN6GD_5OHlE,https://www.youtube.com/watch?v=JN6GD_5OHlE,CC BY 4.0,https://peritune.com/,1090,5,channel
A 시스템,A4_inn,여관/회복/휴식,Healing from 10 Minute Meditations,Lee Rosevere,erd_ZIDLuWk,https://www.youtube.com/watch?v=erd_ZIDLuWk,CC BY 4.0,https://leerosevere.bandcamp.com/,601,5,channel
A 시스템,A4_inn,여관/회복/휴식,All The Stars feat. Ashley - Relaxing Music for meditation and sleep,cynicmusic (Alex Smith),yvywO-0Xvt8,https://www.youtube.com/watch?v=yvywO-0Xvt8,CC0 / CC BY,https://cynicmusic.com/,599,5,channel
A 시스템,A4_inn,여관/회복/휴식,Deep Sleep of the Elven King - Celtic/Fantasy Music,Vindsvept,LzteZIJios8,https://www.youtube.com/watch?v=LzteZIJios8,Free with attribution (non-commercial),https://vindsvept.bandcamp.com/,532,5,channel
A 시스템,A4_inn,여관/회복/휴식,7-Lucky Inn- Alpha Hydrae,Loyalty Freak Music / Komiku,eVcfFejQ_mw,https://www.youtube.com/watch?v=eVcfFejQ_mw,CC0,https://loyaltyfreakmusic.com/,495,5,channel
A 시스템,A4_inn,여관/회복/휴식,Dark Mystery Music - Orc Camp 🧌,Derek & Brandon Fiechter,0M7_OqIRd1U,https://www.youtube.com/watch?v=0M7_OqIRd1U,Free with attribution (non-commercial),https://www.youtube.com/@Fiechters,489,5,channel
A 시스템,A4_inn,여관/회복/휴식,Healing,Nihilore,PTGmJ9dGU3o,https://www.youtube.com/watch?v=PTGmJ9dGU3o,CC BY 4.0,https://www.nihilore.com/,324,5,channel
A 시스템,A4_inn,여관/회복/휴식,ヒーリング11 静かなる旅立,魔王魂 (森田交一),cw1wzsS_w_k,https://www.youtube.com/watch?v=cw1wzsS_w_k,Free with attribution (maou.audio terms),https://maou.audio/,323,5,channel
A 시스템,A4_inn,여관/회복/휴식,Get plenty of rest,DOVA-SYNDROME (official),RI9D3kARgd0,https://www.youtube.com/watch?v=RI9D3kARgd0,Free (DOVA-SYNDROME license),https://dova-s.jp/,274,5,channel
A 시스템,A4_inn,여관/회복/휴식,❰Chillstep❱ Sappheiros - Lullaby Thank you for 1k subs!,Sappheiros,OaCU_z9eGOk,https://www.youtube.com/watch?v=OaCU_z9eGOk,CC BY 3.0,https://soundcloud.com/sappheirosmusic,266,5,channel
A 시스템,A4_inn,여관/회복/휴식,癒しのBGM 星寂の散歩道,H/MIX GALLERY (秋山裕和),SyjHiRGe2eM,https://www.youtube.com/watch?v=SyjHiRGe2eM,Free with attribution (hmix.net terms),http://www.hmix.net/,254,5,channel
A 시스템,A4_inn,여관/회복/휴식,"Sleep is the Only Thing I Can Think Of - 2HTC, Season 21",Ben Burnes (Abstraction),a8ezmBn3H10,https://www.youtube.com/watch?v=a8ezmBn3H10,Free with attribution,https://abstractionmusic.com/,250,5,channel
A 시스템,A4_inn,여관/회복/휴식,♩♫ Happy and Inspirational Music ♪♬ - Bedtime Stories (Copyright and Royalty Free),Ross Bugden,XVHVFwwuOa0,https://www.youtube.com/watch?v=XVHVFwwuOa0,Free with attribution,https://www.youtube.com/@RossBugden,233,5,channel
A 시스템,A4_inn,여관/회복/휴식,Celtic Christmas → God Rest Ye Merry Celtishmen,Alexander Nakarada,00gBMXZLELA,https://www.youtube.com/watch?v=00gBMXZLELA,CC BY 4.0,https://www.creatorchords.com/,217,5,channel
A 시스템,A4_inn,여관/회복/휴식,Sergey Cheremisinov - Northern Lullaby ( music),Sergey Cheremisinov,ptWBrYwyXOs,https://www.youtube.com/watch?v=ptWBrYwyXOs,CC BY 4.0,https://www.cheremisinov.com/,193,5,channel
A 시스템,A4_inn,여관/회복/휴식,"Dark Music Box ""Engulfed by the Night"" Alternate Creepy Lullaby Royalty Free Theme",Darren Curtis,D7K39kWvydg,https://www.youtube.com/watch?v=D7K39kWvydg,Free with attribution,https://www.darrencurtismusic.com/,190,5,channel
A 시스템,A4_inn,여관/회복/휴식,'Sleep' Dreamy Piano + Strings,Scott Buckley,VSY6i5iSwmY,https://www.youtube.com/watch?v=VSY6i5iSwmY,CC BY 4.0,https://www.scottbuckley.com.au/,185,5,channel
A 시스템,A4_inn,여관/회복/휴식,Lullaby /,Kyatto,7gC1Gf6NDQQ,https://www.youtube.com/watch?v=7gC1Gf6NDQQ,Free with attribution,https://www.youtube.com/@Kyatto,182,5,channel
A 시스템,A4_inn,여관/회복/휴식,Outdoor Healing,Eric Matyas (Soundimage.org),WNG0rX7nbC4,https://www.youtube.com/watch?v=WNG0rX7nbC4,Free with attribution,https://soundimage.org/,119,5,channel
A 시스템,A4_inn,여관/회복/휴식,Sleep Room,Visager,spIJGBz7wdU,https://www.youtube.com/watch?v=spIJGBz7wdU,CC BY 4.0,https://visager.bandcamp.com/,85,5,channel
A 시스템,A4_inn,여관/회복/휴식,E Mindful,Kevin MacLeod,WAlKCm3xRMY,https://www.youtube.com/watch?v=WAlKCm3xRMY,CC BY 4.0,https://incompetech.com/,1599,5,incompetech
A 시스템,A4_inn,여관/회복/휴식,"""Taohua"" Chinese style calm background music",PeriTune,XUSywmokUwc,https://www.youtube.com/watch?v=XUSywmokUwc,CC BY 4.0,https://peritune.com/,678,5,channel
A 시스템,A4_inn,여관/회복/휴식,Cozy cat - slowed + re b,Lee Rosevere,thxlC6HcOU0,https://www.youtube.com/watch?v=thxlC6HcOU0,CC BY 4.0,https://leerosevere.bandcamp.com/,306,5,channel
A 시스템,A4_inn,여관/회복/휴식,Life Below (feat. The Windswept Inn Discord Choir),Vindsvept,JmAJJkVSoAg,https://www.youtube.com/watch?v=JmAJJkVSoAg,Free with attribution (non-commercial),https://vindsvept.bandcamp.com/,268,5,channel
A 시스템,A4_inn,여관/회복/휴식,Relaxing Spooky Music - Rest in Vampire Castle 🧛,Derek & Brandon Fiechter,jVtVaLYbAKs,https://www.youtube.com/watch?v=jVtVaLYbAKs,Free with attribution (non-commercial),https://www.youtube.com/@Fiechters,364,5,channel
A 시스템,A4_inn,여관/회복/휴식,ヒーリング12 雨のように,魔王魂 (森田交一),lbtZfQZtvg4,https://www.youtube.com/watch?v=lbtZfQZtvg4,Free with attribution (maou.audio terms),https://maou.audio/,316,5,channel
A 시스템,A4_inn,여관/회복/휴식,Peaceful rest,DOVA-SYNDROME (official),LQKIKoryI4U,https://www.youtube.com/watch?v=LQKIKoryI4U,Free (DOVA-SYNDROME license),https://dova-s.jp/,241,5,channel
A 시스템,A4_inn,여관/회복/휴식,森のゆりかご 心が落ち着く癒しのBGM,H/MIX GALLERY (秋山裕和),-sbIfabN-D8,https://www.youtube.com/watch?v=-sbIfabN-D8,Free with attribution (hmix.net terms),http://www.hmix.net/,247,5,channel
A 시스템,A4_inn,여관/회복/휴식,"Rest for the Weary - 2HTC, Season 25",Ben Burnes (Abstraction),Syu-nd7i9wo,https://www.youtube.com/watch?v=Syu-nd7i9wo,Free with attribution,https://abstractionmusic.com/,236,5,channel
A 시스템,A4_inn,여관/회복/휴식,"""Putin's Lullaby"" Royalty Free Cinematic Music",Alexander Nakarada,2IiWimpZrKU,https://www.youtube.com/watch?v=2IiWimpZrKU,CC BY 4.0,https://www.creatorchords.com/,127,5,channel
A 시스템,A4_inn,여관/회복/휴식,Sergey Cheremisinov - The Healing ( music),Sergey Cheremisinov,IwRQulPmYTw,https://www.youtube.com/watch?v=IwRQulPmYTw,CC BY 4.0,https://www.cheremisinov.com/,121,5,channel
A 시스템,A4_inn,여관/회복/휴식,Lay Thee Down To Sleep,Darren Curtis,qhuC2AbgOB0,https://www.youtube.com/watch?v=qhuC2AbgOB0,Free with attribution,https://www.darrencurtismusic.com/,186,5,channel
A 시스템,A4_inn,여관/회복/휴식,'A Dragon's Lullaby' Dark Harp & Orchestra,Scott Buckley,V-TJ1bQ846s,https://www.youtube.com/watch?v=V-TJ1bQ846s,CC BY 4.0,https://www.scottbuckley.com.au/,168,5,channel
A 시스템,A4_inn,여관/회복/휴식,Bedtime Story,Eric Matyas (Soundimage.org),UQ5w2-U61yk,https://www.youtube.com/watch?v=UQ5w2-U61yk,Free with attribution,https://soundimage.org/,72,4,channel
A 시스템,A4_inn,여관/회복/휴식,Inn,Visager,pzNA34iS5w0,https://www.youtube.com/watch?v=pzNA34iS5w0,CC BY 4.0,https://visager.bandcamp.com/,55,3,channel
A 시스템,A4_inn,여관/회복/휴식,Music for Manatees,Kevin MacLeod,4U95MUItObw,https://www.youtube.com/watch?v=4U95MUItObw,CC BY 4.0,https://incompetech.com/,1056,5,incompetech
A 시스템,A4_inn,여관/회복/휴식,"Fantastic healing music ""Limpid_Water""",PeriTune,wSA5a2FG09o,https://www.youtube.com/watch?v=wSA5a2FG09o,CC BY 4.0,https://peritune.com/,636,5,channel
A 시스템,A4_inn,여관/회복/휴식,Sleep Trance,Lee Rosevere,96e8-d8NlWU,https://www.youtube.com/watch?v=96e8-d8NlWU,CC BY 4.0,https://leerosevere.bandcamp.com/,305,5,channel
A 시스템,A4_inn,여관/회복/휴식,Far East/Fantasy Music - - Dreamer's Rest,Vindsvept,JND904t1kCE,https://www.youtube.com/watch?v=JND904t1kCE,Free with attribution (non-commercial),https://vindsvept.bandcamp.com/,239,5,channel
A 시스템,A5_gameover,게임오버/전멸,"Lost Horizon | Epic Fantasy Music for D&D, RPG & Adventure",Alexander Nakarada,ro8n4y_Wrwk,https://www.youtube.com/watch?v=ro8n4y_Wrwk,CC BY 4.0,https://www.creatorchords.com/,395,2,channel
A 시스템,A5_gameover,게임오버/전멸,Koichi Morita - Amethysts lost brilliant (Iro wo Nakushita Amethysts),魔王魂 (森田交一),qdiWM4KUapo,https://www.youtube.com/watch?v=qdiWM4KUapo,Free with attribution (maou.audio terms),https://maou.audio/,373,2,channel
A 시스템,A5_gameover,게임오버/전멸,Infinity - Grow Through Failure,Ben Burnes (Abstraction),dgnO1a1mRns,https://www.youtube.com/watch?v=dgnO1a1mRns,Free with attribution,https://abstractionmusic.com/,352,2,channel
A 시스템,A5_gameover,게임오버/전멸,Defeat the Matrix - Synthwave/Suspense,TeknoAXE,1xBrvd12nEg,https://www.youtube.com/watch?v=1xBrvd12nEg,CC BY 4.0,https://teknoaxe.com/,349,2,channel
A 시스템,A5_gameover,게임오버/전멸,Grasping For Lost Innocence,Darren Curtis,-xcuUxVdByI,https://www.youtube.com/watch?v=-xcuUxVdByI,Free with attribution,https://www.darrencurtismusic.com/,305,2,channel
A 시스템,A5_gameover,게임오버/전멸,Soothing Egyptian Music - Lost Ruins,Derek & Brandon Fiechter,IDemMRV0Kls,https://www.youtube.com/watch?v=IDemMRV0Kls,Free with attribution (non-commercial),https://www.youtube.com/@Fiechters,302,2,channel
A 시스템,A5_gameover,게임오버/전멸,Lost Story,DOVA-SYNDROME (official),k8xFsIztylQ,https://www.youtube.com/watch?v=k8xFsIztylQ,Free (DOVA-SYNDROME license),https://dova-s.jp/,284,2,channel
A 시스템,A5_gameover,게임오버/전멸,砂漠の遺跡をさまようオリエンタル民族音楽 Lost Place5,PeriTune,pFFZfDK440A,https://www.youtube.com/watch?v=pFFZfDK440A,CC BY 4.0,https://peritune.com/,268,2,channel
A 시스템,A5_gameover,게임오버/전멸,Lost Frontier,Kevin MacLeod,9gEAuw5cj0M,https://www.youtube.com/watch?v=9gEAuw5cj0M,CC BY 4.0,https://incompetech.com/,264,2,incompetech
A 시스템,A5_gameover,게임오버/전멸,Punch Deck - Lost In The Void,Punch Deck,FfFBgGbae48,https://www.youtube.com/watch?v=FfFBgGbae48,CC BY 4.0,https://punchdeck.bandcamp.com/,259,2,channel
A 시스템,A5_gameover,게임오버/전멸,Lost to Time - Fantasy/Folk Music,Vindsvept,_GFIeLWCa0I,https://www.youtube.com/watch?v=_GFIeLWCa0I,Free with attribution (non-commercial),https://vindsvept.bandcamp.com/,241,2,channel
A 시스템,A5_gameover,게임오버/전멸,Rrrrrose Azerty - I'll rise and shall not fail Princess Valhalla Hawkwind remix,Loyalty Freak Music / Komiku,A18YGWMRPyM,https://www.youtube.com/watch?v=A18YGWMRPyM,CC0,https://loyaltyfreakmusic.com/,231,2,channel
A 시스템,A5_gameover,게임오버/전멸,Obadiah's Defeat - Film Score by Matthew Pablo Deleted scene from Iron Man,Matthew Pablo,XWege0Iz4EU,https://www.youtube.com/watch?v=XWege0Iz4EU,CC BY 3.0,https://matthewpablo.com/,228,2,channel
A 시스템,A5_gameover,게임오버/전멸,Lost Friend,Tim Beek,MvhBwHucGyI,https://www.youtube.com/watch?v=MvhBwHucGyI,Free with attribution (timbeek.com),https://timbeek.com/,174,1,channel
A 시스템,A5_gameover,게임오버/전멸,System Failure on Europa,Eric Matyas (Soundimage.org),XcvnnG-l7Tc,https://www.youtube.com/watch?v=XcvnnG-l7Tc,Free with attribution,https://soundimage.org/,148,1,channel
A 시스템,A5_gameover,게임오버/전멸,291-B: Lost (Fade out) - Aaron Krogh,Aaron Krogh,Vdp1Vwa9ySk,https://www.youtube.com/watch?v=Vdp1Vwa9ySk,Free with attribution,https://soundcloud.com/aaron-anderson-11,146,1,channel
A 시스템,A5_gameover,게임오버/전멸,PANICPUMPKIN - Defeat the YO-KAI (Youkai Dai Seibai),PANICPUMPKIN (みそか),zJzmNnEgxyA,https://www.youtube.com/watch?v=zJzmNnEgxyA,Free with attribution (panicpumpkin terms),https://pansound.com/panicpumpkin/,101,1,channel
A 시스템,A5_gameover,게임오버/전멸,Alexandr Zhelanov - Lost City (FreeCol OST),Alexandr Zhelanov,qwWA9mG3qho,https://www.youtube.com/watch?v=qwWA9mG3qho,CC BY 3.0/4.0,https://soundcloud.com/alexandr-zhelanov,81,1,channel
A 시스템,A5_gameover,게임오버/전멸,"Forest of Lost Souls - 2HTC, Season 15",Ben Burnes (Abstraction),XlOEG1RyDKo,https://www.youtube.com/watch?v=XlOEG1RyDKo,Free with attribution,https://abstractionmusic.com/,272,2,channel
A 시스템,A5_gameover,게임오버/전멸,Lost in the Distance - Orchestra/Chill,TeknoAXE,yRu5BiMpUzE,https://www.youtube.com/watch?v=yRu5BiMpUzE,CC BY 4.0,https://teknoaxe.com/,252,2,channel
A 시스템,A5_gameover,게임오버/전멸,"""Lost Serenity"" Soft Piano Strings Melody",Darren Curtis,HNQ7Yh2xCQ8,https://www.youtube.com/watch?v=HNQ7Yh2xCQ8,Free with attribution,https://www.darrencurtismusic.com/,244,2,channel
A 시스템,A5_gameover,게임오버/전멸,Japanese Fantasy Music - Haunted Bog of the Lost Ronin,Derek & Brandon Fiechter,m83WIaBxWhY,https://www.youtube.com/watch?v=m83WIaBxWhY,Free with attribution (non-commercial),https://www.youtube.com/@Fiechters,239,2,channel
A 시스템,A5_gameover,게임오버/전멸,Lost Intelligence,DOVA-SYNDROME (official),Z_lIUq-DfWs,https://www.youtube.com/watch?v=Z_lIUq-DfWs,Free (DOVA-SYNDROME license),https://dova-s.jp/,134,1,channel
A 시스템,A5_gameover,게임오버/전멸,"Fantastic healing ""Lost in the Woods""",PeriTune,7WXWHf6Cp7Q,https://www.youtube.com/watch?v=7WXWHf6Cp7Q,CC BY 4.0,https://peritune.com/,261,2,channel
A 시스템,A5_gameover,게임오버/전멸,Lost Time,Kevin MacLeod,RTEZyyGYvw8,https://www.youtube.com/watch?v=RTEZyyGYvw8,CC BY 4.0,https://incompetech.com/,227,2,incompetech
A 시스템,A5_gameover,게임오버/전멸,What Once Was Lost - Fantasy/Folk Music,Vindsvept,MRG1b8PHbAM,https://www.youtube.com/watch?v=MRG1b8PHbAM,Free with attribution (non-commercial),https://vindsvept.bandcamp.com/,207,2,channel
A 시스템,A5_gameover,게임오버/전멸,Obadiah's Defeat by Matthew Pablo Action Film Score Sibelius,Matthew Pablo,NAvfHnZznJw,https://www.youtube.com/watch?v=NAvfHnZznJw,CC BY 3.0,https://matthewpablo.com/,241,1,channel
A 시스템,A5_gameover,게임오버/전멸,The Lost Boy,Tim Beek,vYkiazSxsSI,https://www.youtube.com/watch?v=vYkiazSxsSI,Free with attribution (timbeek.com),https://timbeek.com/,65,1,channel
A 시스템,A5_gameover,게임오버/전멸,Kingdom of Lost Dreams,Eric Matyas (Soundimage.org),KmMTCGMwc_w,https://www.youtube.com/watch?v=KmMTCGMwc_w,Free with attribution,https://soundimage.org/,130,1,channel
A 시스템,A5_gameover,게임오버/전멸,"Lost and Found - 2HTC, Season 23",Ben Burnes (Abstraction),MZzdoDTP7E4,https://www.youtube.com/watch?v=MZzdoDTP7E4,Free with attribution,https://abstractionmusic.com/,244,2,channel
A 시스템,A5_gameover,게임오버/전멸,Waypoint V - Lost Way - Suspense/Techno,TeknoAXE,CxYnUdDVfgg,https://www.youtube.com/watch?v=CxYnUdDVfgg,CC BY 4.0,https://teknoaxe.com/,250,2,channel
A 시스템,A5_gameover,게임오버/전멸,"Free Sci-Fi Piano and Strings Theme ""Lost In Space"" for Exploring New Galaxies",Darren Curtis,8SL2aTpt_QE,https://www.youtube.com/watch?v=8SL2aTpt_QE,Free with attribution,https://www.darrencurtismusic.com/,180,2,channel
A 시스템,A5_gameover,게임오버/전멸,Sci-fi Music - Lost Colony,Derek & Brandon Fiechter,B5GYDutZADE,https://www.youtube.com/watch?v=B5GYDutZADE,Free with attribution (non-commercial),https://www.youtube.com/@Fiechters,226,2,channel
A 시스템,A5_gameover,게임오버/전멸,Lost Story,DOVA-SYNDROME (official),rj0BcHXuXzA,https://www.youtube.com/watch?v=rj0BcHXuXzA,Free (DOVA-SYNDROME license),https://dova-s.jp/,123,1,channel
A 시스템,A5_gameover,게임오버/전멸,Burnt Spirit,Kevin MacLeod,V4aRUc5XK_c,https://www.youtube.com/watch?v=V4aRUc5XK_c,CC BY 4.0,https://incompetech.com/,115,1,incompetech
A 시스템,A5_gameover,게임오버/전멸,Emotional Music - - Lost but not Forgotten,Vindsvept,U2WW3owLXeA,https://www.youtube.com/watch?v=U2WW3owLXeA,Free with attribution (non-commercial),https://vindsvept.bandcamp.com/,161,1,channel
A 시스템,A5_gameover,게임오버/전멸,Obadiah's Defeat by Matthew Pablo Action Film Score FL Studio 10,Matthew Pablo,6oqchw0ZzvU,https://www.youtube.com/watch?v=6oqchw0ZzvU,CC BY 3.0,https://matthewpablo.com/,241,1,channel
A 시스템,A5_gameover,게임오버/전멸,Lost and Faltering,Eric Matyas (Soundimage.org),6K9LWTaFhrQ,https://www.youtube.com/watch?v=6K9LWTaFhrQ,Free with attribution,https://soundimage.org/,118,1,channel
A 시스템,A5_gameover,게임오버/전멸,"Lost Time - 2HTC, Season 13",Ben Burnes (Abstraction),hbOzFLrXot0,https://www.youtube.com/watch?v=hbOzFLrXot0,Free with attribution,https://abstractionmusic.com/,238,2,channel
A 시스템,A5_gameover,게임오버/전멸,Anthem of the Lost - Synthwave,TeknoAXE,2a2Tey0VsP0,https://www.youtube.com/watch?v=2a2Tey0VsP0,CC BY 4.0,https://teknoaxe.com/,243,2,channel
A 시스템,A6_save,세이브/크리스탈/신성,Meydän - Sacred Refuge ambient Creative Commons,Meydän,o-Fre1FN_pQ,https://www.youtube.com/watch?v=o-Fre1FN_pQ,CC BY 4.0,https://meydan.bandcamp.com/,270,5,channel
A 시스템,A6_save,세이브/크리스탈/신성,"""Crystal Ca ns!"" Chill Upbeat Game Music",HeatleyBros,KUrrGODLf0E,https://www.youtube.com/watch?v=KUrrGODLf0E,Free with attribution,https://www.heatleybros.com/,269,5,channel
A 시스템,A6_save,세이브/크리스탈/신성,Crystal Halls - Ambient/Soundscape,TeknoAXE,8rvATPBGFJY,https://www.youtube.com/watch?v=8rvATPBGFJY,CC BY 4.0,https://teknoaxe.com/,230,5,channel
A 시스템,A6_save,세이브/크리스탈/신성,Piano Hymn,Alexander Nakarada,pM2jwpDuJcc,https://www.youtube.com/watch?v=pM2jwpDuJcc,CC BY 4.0,https://www.creatorchords.com/,164,5,channel
A 시스템,A6_save,세이브/크리스탈/신성,"Wintry Music Box and Flute ""Crystal Ca ns""",Darren Curtis,amPQlo7E-Ts,https://www.youtube.com/watch?v=amPQlo7E-Ts,Free with attribution,https://www.darrencurtismusic.com/,128,5,channel
A 시스템,A6_save,세이브/크리스탈/신성,'Hymn' Calm Piano Solo,Scott Buckley,0UsTCy230Lo,https://www.youtube.com/watch?v=0UsTCy230Lo,CC BY 4.0,https://www.scottbuckley.com.au/,124,5,channel
A 시스템,A6_save,세이브/크리스탈/신성,hymn from the album Stationary s,Lee Rosevere,4vRxAKFqeTg,https://www.youtube.com/watch?v=4vRxAKFqeTg,CC BY 4.0,https://leerosevere.bandcamp.com/,309,4,channel
A 시스템,A6_save,세이브/크리스탈/신성,Cathedral,Nihilore,yFw1h2YKQl4,https://www.youtube.com/watch?v=yFw1h2YKQl4,CC BY 4.0,https://www.nihilore.com/,278,4,channel
A 시스템,A6_save,세이브/크리스탈/신성,弦楽四重奏 祈り,MusMus,OnWJrNIycGQ,https://www.youtube.com/watch?v=OnWJrNIycGQ,Free with attribution (musmus.main.jp),https://musmus.main.jp/,244,4,channel
A 시스템,A6_save,세이브/크리스탈/신성,Alexandr Zhelanov - Hymn of Life (FREE TO USE),Alexandr Zhelanov,eI_uQvOjy5w,https://www.youtube.com/watch?v=eI_uQvOjy5w,CC BY 3.0/4.0,https://soundcloud.com/alexandr-zhelanov,241,4,channel
